measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,181.02102321646,255.08306155146,114.51462815919001
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.0678403399486995,0.0883353097523174,0.0499156350462284
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,87.31999315282,113.3686139871,62.91143807628001
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.0659549231822616,0.0859141612427433,0.0485670543676255
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,85.82809025262,111.46845218748,61.33160614064
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.064708887350957,0.0847726105145012,0.047364860486055
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,86.0649990921,112.16641724213,61.129859003789996
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.0629518143217614,0.0830916057824279,0.0456421957870961
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,82.03915405612,107.19142744630001,58.260636576950006
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.0616083096144911,0.0817772142614453,0.0446934238056373
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,81.93260635612,107.65809182424,57.97395001498
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.0599153678518504,0.0798457193902237,0.0431215669585305
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,84.18981085379001,111.43589871145,58.80402228839
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.0556092066470823,0.0746753355528865,0.0391745722289451
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,77.45223787647,103.94809959678999,53.30445928971
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0506487006448678,0.069078409659625,0.0345126987274822
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,72.35719355261,98.61498480025,48.37613420126
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.0463298103090501,0.0647411799493514,0.030315076299688
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,67.00688607481,93.51917974469,43.40792776382
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0444313296159892,0.0626249379034314,0.0285013328992846
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,64.5009886747,90.93677148364,41.13088899832
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1163970704392967,0.1483530131577909,0.0877876901093267
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,178.46648850382002,226.441304042,131.74096387132
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1135031716769177,0.1451239584099561,0.0855487695005138
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,170.73571091976,218.19562481427997,127.01669129144
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1077899299611503,0.1385663700086939,0.0808692690805517
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,161.54921067255,207.24093558556999,118.41220924954
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.1005323807395604,0.1297869995658299,0.0746400818144834
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,150.61148651272,194.68465996276,109.11162217799
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.0930147567470967,0.1211088184530727,0.0682818722528817
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,136.12773617724,177.66943950482,97.40684747772
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.0865519596736556,0.1136261260332453,0.0630523272541192
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,127.55292185161001,168.40174161055,91.01959287113
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.0810086360133541,0.1073698374034343,0.0582555387213823
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,119.8006561109,159.95366600058998,85.27772554314
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.0755011760108399,0.1011136967560599,0.0535380292963783
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,108.67833042779,146.08438303104,75.73176608762
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.0704241819767004,0.0952349378870396,0.0490145032097734
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,100.75638287885,136.68530082834,69.35522150522
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.066076990654709,0.0909314350627392,0.0449065927270258
DALYs (Disability-Adjusted Life Years),Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,92.51283346055,128.55418857554,62.33131717969
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1420586118982955,0.1784366322088417,0.1102022488530403
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,218.21562047579002,276.946382396,164.82652435121
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1380826989211246,0.1737174433521499,0.1068406079267594
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,209.48344625095,267.72217784707,157.41608154395
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1347031224413152,0.1701366666173077,0.1036952847433994
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,202.96478588485,258.67858566201,152.0483526916
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.1311472208268284,0.1663318026479036,0.1005203982260718
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,193.16090408162998,246.63369306733998,143.61456304527
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.1276046594691402,0.1623234724301987,0.0974529643757185
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,187.32505021378,239.51199834469,139.09802942459
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.1234108159531121,0.1571481491639571,0.093785546906109
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,187.22805808728,240.53501659960997,138.71269614620002
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.1177924269910307,0.1506503908365348,0.0897088077281187
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,173.41522336795,224.91358894912,127.92381337845
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.1106448485120924,0.1417281468655519,0.0842919513140178
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,164.77562774767,214.00644843114998,121.12372010786999
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.1044471830474563,0.1343353030132072,0.0792781455520737
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,152.07744732602,199.85644616674998,111.54371966082999
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.1002217506213968,0.1302418351184409,0.0757867867910101
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,144.54599125104,191.62010977878998,104.74244730296999
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.0382408590326489,0.059288083476577,0.0204854226278657
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,150.76838272228,233.09828725215002,80.27997063562
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.0361451062325277,0.0565393962381355,0.0187616382206787
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,139.24180529225,217.81720603892998,72.66082669102
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.0346551819765682,0.054710488680712,0.0177502058146322
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,133.18941251928,210.27195133,67.37816474737001
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.033219609517691,0.0528151039686274,0.0166779027164811
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,128.32273251054,203.97232552266001,63.05783354151
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.0319044709244107,0.0512883041278018,0.0154965434942504
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,124.57579848248,199.60486244429,60.078665323290004
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.0302048811821002,0.0490574517722516,0.0141714137227575
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,116.16376228198,189.21849035306,54.36925211924
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.0278729366813282,0.0462326851617053,0.0123912032807179
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,109.37668085592,182.48588961494002,48.77304768507
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.0250304464916448,0.0425091125395932,0.0104408026106203
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,99.70715368107001,169.34878763257,40.61083881508
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.02256401844072,0.039414496589996,0.0084928776625024
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,90.31279253279,156.79471997508,33.8314756221
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.0214228039276303,0.0384222559771615,0.007794737927425
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,85.74561569708,151.74512897121,31.064331914329998
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.028532806857928,0.0436385152356888,0.015349087221221
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,32.7526235037,50.17593819134,17.36205254667
