measure,country,cause,risk-exposure-impact,metric,year,measure val,upper,lower,pm25 concentration,pm25 lower bound,pm25 upper bound,sdi mean value
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.0956221201426239,0.131739534208215,0.053508486516157,20.27,17.12,24.51,0.601185701344525
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,639.65179986109,930.34414793809,352.73176784924004,20.27,17.12,24.51,0.601185701344525
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.098868433373075,0.1340129447191417,0.0542176623117,20.91,17.74,24.49,0.608509904334102
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,666.0497747337499,953.1652404053,359.41163752096,20.91,17.74,24.49,0.608509904334102
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.1021933173566071,0.1393141903842575,0.0547864699824401,18.87,16.06,22.73,0.615499887091834
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,693.75356722755,972.2530235158,360.86018305093,18.87,16.06,22.73,0.615499887091834
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.1053555849865981,0.1433036762711315,0.0563870934723667,19.34,16.09,23.52,0.622222469472476
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,727.2318236730499,1054.0530017295,387.16827913065,19.34,16.09,23.52,0.622222469472476
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.1092053300651433,0.1453373306374816,0.0599684455502216,20.78,17.4,25.35,0.62866662466714
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,757.67545297736,1044.5573703967,425.4666351421,20.78,17.4,25.35,0.62866662466714
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.1137858052874613,0.1504483173630333,0.0639269554495276,18.41,15.35,21.88,0.634895744678987
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,794.17113266936,1085.1483717268,440.10853289961,18.41,15.35,21.88,0.634895744678987
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.1179216724780412,0.1582298487772055,0.067947582943113,18.47,15.58,22.9,0.640948750163115
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,831.02124051994,1186.32378965196,494.97777614048,18.47,15.58,22.9,0.640948750163115
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.1199037541594978,0.1648591939713826,0.0692655063878026,19.34,16.76,23.72,0.64686545689526
DALYs (Disability-Adjusted Life Years),Indonesia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,853.79034353141,1202.64668139843,473.52255140888,19.34,16.76,23.72,0.64686545689526
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.2036894476925894,0.2693777556869163,0.1220736045697118,47.18,44.59,49.38,0.64152144342547
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1300.8598515227,1718.63096496974,764.36994213129,47.18,44.59,49.38,0.64152144342547
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.2159580533895817,0.2811102440736736,0.131819445121224,51.92,45.85,59.45,0.651447977618785
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1396.83402650146,1848.61491875631,830.8126506852301,51.92,45.85,59.45,0.651447977618785
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.230656990468725,0.2961112815681024,0.1426134869188332,53.43,46.71,59.15,0.657144292359298
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1491.2546387895202,1927.00561049657,917.69775396644,53.43,46.71,59.15,0.657144292359298
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.2450467142146121,0.3077185092568013,0.1546990303437179,64.93,61.43,67.88,0.66310300729639
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1595.15352586984,2041.91520426097,993.45802443681,64.93,61.43,67.88,0.66310300729639
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.2554186338214665,0.3176420477296039,0.1644797005099004,55.4,52.78,57.5,0.668640847002655
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1661.8530068207,2085.59093003501,1037.43877698094,55.4,52.78,57.5,0.668640847002655
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.2596869392864617,0.3208013087084491,0.1688044802980689,51.76,49.64,53.54,0.671940110944872
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1689.08001117666,2113.00950016895,1112.21249502441,51.76,49.64,53.54,0.671940110944872
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.2567593547393709,0.3145765093020543,0.1673556995044768,47.61,45.75,49.35,0.676218437253933
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1690.2559195407102,2161.30229987964,1071.81082773909,47.61,45.75,49.35,0.676218437253933
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.249488763266102,0.3034427468241421,0.1633537976555879,46.9,44.96,48.35,0.6846196607825
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1655.21085643428,2104.92976278668,1062.90526823792,46.9,44.96,48.35,0.6846196607825
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.2408328263873403,0.290539744353347,0.1621101093692105,40.54,38.86,41.97,0.693717996192013
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,1611.46676598189,2054.14127702956,1047.19080345978,40.54,38.86,41.97,0.693717996192013
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.2330356709989074,0.2816628658857077,0.1580943819147196,38.15,36.69,39.42,0.703686823937232
DALYs (Disability-Adjusted Life Years),China,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,1581.36266270966,2021.04377159766,1013.04559736449,38.15,36.69,39.42,0.703686823937232
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.0734875402581051,0.166409836698184,0.0235397555141078,7.19,3.79,12.39,0.62330878605608
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,608.84909788829,1394.91157576168,195.78234188437003,7.19,3.79,12.39,0.62330878605608
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.0738205217573678,0.1487500782161825,0.0271842585506754,7.04,4.12,12.24,0.626438251319165
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,614.32649765622,1202.5829728927,221.01063218507,7.04,4.12,12.24,0.626438251319165
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.0742909471622535,0.134634213115739,0.0302352067012612,7.1,4.08,11.78,0.629881334893454
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,623.93167673821,1137.38966262401,244.79791102093,7.1,4.08,11.78,0.629881334893454
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.0749461927517086,0.1365535810474674,0.0307071437540941,7.12,4.21,12.09,0.634278114312534
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,635.244510281,1155.5896661998,248.94979972295,7.12,4.21,12.09,0.634278114312534
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.0757273276851849,0.1492712524195383,0.0291877534098625,7.23,4.28,12.12,0.6393900664467
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,646.1391334599799,1292.11669531901,240.40167895649,7.23,4.28,12.12,0.6393900664467
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.0764665878403668,0.1618894774856561,0.0271264284567265,7.32,4.31,11.85,0.645026352546626
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,656.29437997664,1434.7850769638198,232.16111426238,7.32,4.31,11.85,0.645026352546626
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.0783882931917842,0.1472518280332795,0.0319587244041511,7.39,4.17,11.84,0.650742680102873
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,675.41879259901,1298.06809982862,267.13032154208,7.39,4.17,11.84,0.650742680102873
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.0816539718468513,0.1450762998186837,0.033107864788215,7.45,4.21,12.4,0.656464010258719
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,705.968559083,1353.85097070675,283.3912224605,7.45,4.21,12.4,0.656464010258719
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.0847199256065645,0.1568680874357703,0.0335959210083274,7.52,3.99,12.48,0.661991453647996
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,732.42132503298,1429.77452136156,256.24295717504,7.52,3.99,12.48,0.661991453647996
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.0862681355514302,0.1837454164863884,0.0282235196253979,7.36,3.69,11.78,0.667060979290814
DALYs (Disability-Adjusted Life Years),Fiji,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,744.67572969966,1686.2006171665298,230.95653548657,7.36,3.69,11.78,0.667060979290814
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.1306482775361505,0.1596745120962289,0.1012365664615088,18.06,17.42,18.65,0.723891348732225
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,144.06832941887998,177.20503197079,110.86585405724,18.06,17.42,18.65,0.723891348732225
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.127688989074889,0.1562136234045502,0.1001671408035203,18.68,17.97,19.28,0.729018272021873
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,136.03034840139,168.23186505867002,106.46656029732,18.68,17.97,19.28,0.729018272021873
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.1250646744186927,0.1532938016653801,0.0985084080000861,16.96,16.25,17.56,0.73389248238628
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,131.94126143307,162.83740626456,102.63160436556,16.96,16.25,17.56,0.73389248238628
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.1213653730587029,0.1495256688874373,0.0950392470848754,15.96,15.35,16.44,0.737880472910291
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,125.21981237831,154.64561970237,97.15786606376,15.96,15.35,16.44,0.737880472910291
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.1192378044650955,0.1473240718325381,0.0932278218940106,15.96,15.42,16.52,0.740395466703106
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,127.91748816787,158.24735977201,99.33641266865,15.96,15.42,16.52,0.740395466703106
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.1156019557062603,0.1433432442438693,0.0903660043243259,15.41,14.83,16.07,0.743473529634312
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,126.3630338984,156.93595800375,97.78945362201,15.41,14.83,16.07,0.743473529634312
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.1107048902784358,0.1386697381285365,0.0863407694122948,14.85,14.13,15.49,0.747058709528536
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,121.34093453085,151.51044247499,94.28267808994,14.85,14.13,15.49,0.747058709528536
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.105592508231482,0.1339973542745986,0.0816982208848211,15.32,14.58,15.94,0.751117366992228
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,117.03077723965,147.82901900436,89.82396348092999,15.32,14.58,15.94,0.751117366992228
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.1006568647631105,0.1278920892227585,0.0769057598254887,15.6,14.8,16.43,0.755533333480467
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,112.16674500725,143.22974767184,85.36096576766,15.6,14.8,16.43,0.755533333480467
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0974116605098581,0.1240166268770854,0.073852008732364,13.3,12.55,14.1,0.760283970607593
DALYs (Disability-Adjusted Life Years),Romania,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,108.91521361748,141.96941446102002,81.27860805064,13.3,12.55,14.1,0.760283970607593
DALYs (Disability-Adjusted Life Years),Romania,Stroke,Ambient particulate matter pollution,Percent,2010,0.1459833651491465,0.1826347126964661,0.1073783642269912,18.06,17.42,18.65,0.723891348732225
